cg22501393	0.0157006644342247
cg18895155	0.0136200464858489
cg27126442	0.915128591846673
cg15264255	0.0403695502179891
cg18464559	0.0140320413307352
cg20379125	0.599203438765077
cg20226593	NA
cg12790134	0.00841695083777129
cg07697569	0.01688264732129
cg13613532	0.0178188082917197
cg13951948	0.00697631575137988
cg15759055	NA
cg06590533	0.0103278860538924
cg01805282	0.0471568083098329
cg01732037	0.897625949847366
cg07378350	0.569299531690376
cg14072120	0.351039922005305
cg18752854	0.918078348334948
cg26753137	0.0353417179819287
cg09495977	0.0126266156204491
cg23043119	0.011685403830818
cg03135598	0.00757712296877972
cg02200584	0.0185224585477426
cg25304860	0.017231209131193
cg04688368	0.0300640971414244
cg20437604	0.696918116823895
cg21010050	0.00932278188331736
cg23680518	0.932010597979045
cg25141490	0.692681817320877
cg18986713	0.00787898385183081
cg00706536	NA
cg14920846	0.307360908290186
cg10187559	NA
cg06950730	0.735419705758031
cg21746887	0.0445704106336139
cg00615377	0.131166226049562
cg20442709	0.031764322835627
cg04836428	NA
cg00240312	0.18498704572155
cg10523494	NA
cg09223071	0.0146538073384482
cg00426963	0.0189744616933992
cg03691812	0.0124316049522301
cg09018810	0.592527139656434
cg19694491	0.0191300315301927
cg22721186	0.00641824269530666
cg08608800	0.0137604294016274
cg18809289	0.0938161216034962
cg13507429	0.491315125658585
cg12515371	0.878669201172953
cg23013392	0.0160268523640455
cg27546237	0.0263375766037171
cg08411435	0.119570109813264
cg02547138	0.00690861335012955
cg14298780	0.0114598389938049
cg15401952	0.0351512897905113
cg12914014	0.586347727114737
cg11498740	0.0190137107229963
cg18627852	0.0074870028598729
cg12149391	0.0392271478356511
cg16222568	0.863128767237469
cg21504918	0.0299563916996125
cg21636577	0.734403409077512
cg05670275	0.0115104047987886
cg05376895	0.569431059769569
cg07483064	0.00987322773549464
cg18787975	0.0207914617121027
cg16220183	0.0377784133505503
cg17533847	0.0103815429704471
cg17225169	0.936451719440379
cg12646585	0.026691703701667
cg02715140	0.00823747088822138
cg08876932	0.01417339810009
cg15082782	NA
cg11738011	0.0113545924396218
cg24743310	0.333778532913466
cg14681055	0.0158581985397289
cg03644378	0.00821186507789849
cg17380128	0.0138116205944402
cg25608949	0.786470554410638
cg17991347	0.225770214179597
cg10175795	0.462308212207901
cg09242772	0.00734261387643518
cg18956481	0.0365065221759698
cg15831452	0.00979569398725488
cg22190090	0.00882028785502001
cg20967028	0.940557068423226
cg04483623	0.0170408968876024
cg16306115	0.729525139493232
cg04422896	0.0199919701119898
cg06545845	0.0134653923866408
cg21026663	0.0142692039141978
cg06912252	0.0328926934301947
cg05647526	0.017779668153822
cg01795122	0.0552150350720622
cg18576883	NA
cg05056120	0.237637041910794
cg22161874	NA
cg00307685	0.876767978666608
cg18259391	NA
cg01316516	0.0146767381853946
cg19280776	0.0810433998305749
cg22730357	0.00927408625843072
cg09019938	0.0168293319771717
cg21890738	0.0723242029883431
cg07884474	0.0114493712507457
cg12584034	0.0376214193383777
cg25060573	0.014964246190268
cg04450876	0.945587737316055
cg15843823	0.528849632257992
cg20420254	0.00679023474624532
cg06156376	0.0370996269293123
cg10141715	0.767865530337711
